dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,18,18,18,38,0,0,0,18,38,0,1
0.695721,tcp,-,FIN,10,8,564,354,24.435083,254,252,5841.422363,3564.647461,2,1,76.272444,93.904289,6048.40226,139.007438,255,3127894595,2415115905,255,0.086427,0.038381,0.048046,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,48,2,42,42,25,48,0,0,0,42,48,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,19,0,0,0,18,18,0,1
0.001091,udp,dns,CON,2,2,146,178,2749.770747,31,29,535288.6875,652612.25,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,1,1,0,0,0,7,3,0,0
0.015598,tcp,-,FIN,16,18,1540,1644,2115.65585,31,29,740607.75,796512.375,4,4,1.0178,0.889941,67.901904,1.598445,255,4098125240,4109363343,255,0.000585,0.000463,0.000122,96,91,0,0,12,0,14,8,1,8,0,0,0,13,9,0,0
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
0.978044,tcp,-,FIN,10,8,738,354,17.381632,254,252,5439.428223,2535.67334,2,1,95.572889,126.146711,5676.175842,197.709469,255,1418018464,392464329,255,0.18148,0.095015,0.086465,74,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,0
0.012933,tcp,-,FIN,36,38,2334,16290,5644.475377,31,29,1404159.875,9811799.0,7,12,0.360486,0.333351,20.87017,20.18204,255,2951988534,2952277086,255,0.000741,0.000588,0.000153,65,429,0,0,11,0,4,1,1,3,0,0,0,12,6,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,52,2,43,43,18,52,0,0,0,43,52,0,1
1.903254,tcp,http,FIN,10,8,844,1176,8.932071,62,252,3194.528809,4325.224121,2,2,211.472667,262.207156,13961.08956,540.36975,255,2747917220,1578125639,255,0.173771,0.0671,0.106671,84,147,1,166,1,1,1,1,1,1,0,0,1,1,1,0,0
0.661795,tcp,-,FIN,10,6,718,268,22.665628,254,252,7821.152832,2707.787109,2,1,65.256889,106.879602,3458.843277,151.103469,255,1841932818,2689302434,255,0.226282,0.127386,0.098896,72,45,0,0,5,1,1,1,1,1,0,0,0,1,4,0,1
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,7,10,0,1
0.055599,tcp,-,FIN,84,86,4862,79882,3039.622998,31,29,691379.3125,11360492.0,7,36,0.665988,0.655548,38.560251,38.314611,255,2458419574,2463726407,255,0.000683,0.000529,0.000154,58,929,0,0,2,0,2,1,1,2,0,0,0,3,5,0,0
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,1
1.251742,tcp,http,FIN,10,8,1042,354,13.581073,254,252,5994.845703,1981.238892,2,1,128.221333,168.063281,7813.631021,339.321969,255,4028877939,367344111,255,0.126366,0.07529,0.051076,104,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1
0.303495,tcp,-,CON,6,2,998,86,23.064631,62,252,21931.16992,1133.461914,2,1,60.699,0.002,3050.538869,0.0,255,2180521062,4225716224,255,0.167554,0.128099,0.039455,166,43,0,0,6,3,3,3,1,6,0,0,0,3,6,0,0
7e-06,compaq-peer,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,5,5,5,5,0,0,0,5,13,0,1
9e-06,i-nlsp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,1
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,1
0.007889,tcp,-,FIN,34,36,2230,13288,8746.355943,31,29,2195462.0,13100774.0,7,11,0.22903,0.207829,13.4369,12.291392,255,3695573584,1550485405,255,0.000728,0.000605,0.000123,66,369,0,0,6,0,3,1,1,2,0,0,0,3,4,0,0
0.950999,tcp,ftp,FIN,12,12,634,682,24.185093,254,252,4895.904297,5266.041016,3,4,86.369364,80.865094,4644.668187,110.248125,255,2965321783,3480571920,255,0.12404,0.061475,0.062565,53,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
0.000924,tcp,-,FIN,6,2,2712,104,7575.757636,31,29,19567100.0,450216.4688,0,0,0.1848,0.006,0.225991,0.0,255,1237123599,1250148437,0,0.0,0.0,0.0,452,52,0,0,4,0,4,1,1,4,0,0,0,6,3,0,0
5e-06,udp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,26,2,9,9,1,25,0,0,0,10,25,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,10,2,2,1,1,8,0,0,0,3,7,0,0
1.439684,tcp,http,FIN,10,10,810,1260,13.19734,62,252,4050.888916,6301.382812,2,2,159.964889,151.007219,11043.55229,244.20125,255,128015508,251932372,255,0.139822,0.0591,0.080722,81,126,1,185,1,1,1,1,1,1,0,0,1,1,1,0,0
0.905028,tcp,-,FIN,10,6,2062,268,16.574073,254,252,16406.12305,1980.049316,2,1,95.725,164.877,5151.049593,257.955953,255,724842819,2422809908,255,0.159739,0.080635,0.079104,206,45,0,0,6,1,1,2,1,3,0,0,0,2,3,0,0
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,1
0.00491,udp,-,CON,4,4,568,320,1425.661875,31,29,694093.6875,391038.6875,0,0,1.294333,1.162667,1.819857,1.632947,0,0,0,0,0.0,0.0,0.0,142,80,0,0,8,0,1,1,1,1,0,0,0,1,7,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,16,16,8,41,0,0,0,16,41,0,1
1.010154,tcp,http,FIN,14,18,1684,10168,30.68839,31,29,12386.23047,76059.6875,3,5,77.677613,59.387882,8761.564619,7678.857926,255,666300976,2816964658,255,0.000695,0.000556,0.000139,120,565,1,3924,3,0,2,1,1,1,0,0,1,1,2,0,0
45.037312,ospf,-,INT,42,0,18480,0,0.910356,254,0,3204.454102,0.0,0,0,1098.471,0.0,1384.726625,0.0,0,0,0,0,0.0,0.0,0.0,440,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
0.539467,tcp,-,FIN,10,6,534,268,27.805224,254,252,7132.966797,3321.797363,2,1,59.940778,86.469797,2985.069022,138.308344,255,4117543630,2441351740,255,0.196483,0.106388,0.090095,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,0
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,25,25,25,31,0,0,0,25,31,0,1
0.688798,tcp,-,FIN,10,6,534,268,21.777066,254,252,5586.543457,2601.633545,2,1,76.418444,123.201602,3720.387438,184.184234,255,4031997733,1599556933,255,0.151042,0.072784,0.078258,53,45,0,0,7,1,3,3,3,3,0,0,0,3,6,0,1
1.068061,tcp,http,FIN,12,18,1580,10168,27.152007,31,29,10853.3125,71935.96875,3,5,97.062729,62.796707,9978.810832,8037.364118,255,1493391915,1494411233,255,0.000649,0.000513,0.000136,132,565,1,3924,1,0,1,1,1,1,0,0,1,2,2,0,0
0.865146,tcp,http,FIN,10,8,810,1196,19.649863,62,252,6741.059082,9681.603516,2,2,96.127333,105.750859,5004.565675,142.738266,255,3019255201,1332147429,255,0.189503,0.124214,0.065289,81,150,1,228,3,1,2,2,2,3,0,0,4,2,3,0,0
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,4,4,5,0,0,0,12,10,0,1
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.020952,tcp,smtp,FIN,52,42,37232,3380,4438.717205,31,29,13942727.0,1260023.0,18,8,0.403588,0.49878,22.308278,0.81565,255,3482800056,1338404214,255,0.000626,0.000498,0.000128,716,80,0,0,2,0,6,2,1,1,0,0,0,4,2,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,17,16,16,28,0,0,0,16,28,0,1
0.001072,udp,dns,CON,2,2,146,178,2798.507427,31,29,544776.125,664179.125,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,2,1,0,0
0.005385,tcp,-,FIN,24,20,2158,1918,7985.144225,31,29,3073723.5,2708263.75,6,5,0.23413,0.247789,13.784322,14.235078,255,1377147134,1377452089,255,0.000674,0.000543,0.000131,90,96,0,0,8,0,1,1,1,1,0,0,0,3,6,0,0
0.018539,tcp,-,FIN,16,18,1540,1644,1780.031256,31,29,623118.8125,670154.8125,4,4,1.214533,1.063059,73.860672,2.076419,255,2213697328,2214874437,255,0.000586,0.000463,0.000123,96,91,0,0,17,0,9,6,1,6,0,0,0,9,18,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,7,7,3,7,0,0,0,7,11,0,1
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,4,4,4,4,0,0,0,5,4,0,1
1.1e-05,udp,-,INT,2,0,168,0,90909.0902,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,3,1,0,1
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,2,0,0,0,2,5,0,1
3e-06,ip,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,1
5e-06,udp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,3,1,8,0,0,0,4,8,0,0
2e-06,cphb,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,1
1.27811,tcp,-,FIN,10,8,2516,354,13.300889,254,252,14177.18359,1940.36499,2,1,142.002778,168.159578,8515.595445,241.042969,255,1563651574,162356671,255,0.165197,0.100988,0.064209,252,44,0,0,2,1,1,1,1,3,0,0,0,1,2,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,17,17,11,41,0,0,0,17,41,0,1
9e-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,0
0.179813,tcp,http,FIN,10,6,1792,268,83.419999,254,252,71763.44531,9965.90918,2,1,18.671778,33.561199,1000.39694,58.256539,255,3058152830,2202363687,255,0.057219,0.011997,0.045222,179,45,1,0,2,1,2,1,1,1,0,0,1,1,1,0,1
2.370779,tcp,http,FIN,10,8,830,1240,7.170639,62,252,2520.69043,3661.243896,2,2,263.301667,323.103,17369.61711,620.772438,255,539280306,1839794034,255,0.202034,0.109055,0.092979,83,155,1,213,3,1,1,1,1,3,0,0,1,1,3,0,0
1.695467,tcp,ftp,FIN,22,22,1186,1652,25.361744,62,252,5346.019531,7441.017578,7,9,80.736525,77.342426,4234.795793,5103.482848,255,3539684571,4173969108,255,0.106882,0.052006,0.054876,54,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1
0.054562,tcp,-,FIN,64,66,3806,52014,2364.282891,31,29,549393.375,7510868.5,7,26,0.859905,0.829862,0.0,53.489906,255,1968001213,2023627718,255,0.000789,0.000617,0.000172,59,788,0,0,6,0,3,1,1,1,0,0,0,2,4,0,0
7.6e-05,pim,-,INT,8,0,480,0,4.947259,254,0,2374.684326,0.0,0,0,202.132141,0.0,480.118281,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,9,2,2,2,2,2,0,0,0,2,8,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,8,14,0,1
0.001038,udp,dns,CON,2,2,130,162,2890.173445,31,29,500963.4063,624277.4375,0,0,0.01,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,9,1,1,1,0,0,0,2,4,0,0
0.626161,tcp,-,FIN,10,8,564,354,27.149568,254,252,6490.34375,3960.642822,2,1,69.016889,88.591289,5429.095591,138.693875,255,1793132359,3920545789,255,0.050902,0.006012,0.04489,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,32,32,18,37,0,0,0,32,37,0,1
1.13218,tcp,-,FIN,10,8,610,354,15.015281,254,252,3879.241943,2190.464355,2,1,121.385222,146.164422,7116.106348,210.465922,255,4276760487,3716322493,255,0.183932,0.109023,0.074909,61,44,0,0,9,1,2,1,1,4,0,0,0,3,4,0,0
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,1
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,37,37,16,37,0,0,0,37,37,0,1
8e-06,pgm,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,11,13,0,1
1.551393,tcp,pop3,FIN,30,92,1382,99106,77.99442,62,252,6889.29248,505501.8125,7,44,53.496311,15.73688,2562.454151,1364.433308,255,2045200054,3692220516,255,0.165469,0.075843,0.089626,46,1077,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,11,11,11,29,0,0,0,11,29,0,1
0.024089,udp,dns,CON,2,2,118,198,124.538175,254,60,19594.00586,32878.07813,0,0,0.01,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,59,99,0,0,2,0,2,2,2,3,0,0,0,2,2,0,1
0.463879,tcp,-,FIN,22,16,1470,1832,79.762181,31,29,24213.21094,29628.41602,5,4,22.089476,30.880867,1435.290722,43.968359,255,2910060528,760746424,255,0.000666,0.000527,0.000139,67,115,0,0,6,0,1,1,1,1,0,0,0,2,2,0,0
19.010181,tcp,http,FIN,350,738,18682,1075890,57.179886,31,29,7839.588379,452150.5625,2,365,54.469383,25.792886,3695.032245,2479.946439,255,2161851519,2189265230,255,0.000978,0.000822,0.000156,53,1458,1,524288,4,0,1,1,1,1,0,0,1,3,1,0,0
1.49338,tcp,http,FIN,10,10,822,1378,12.722817,62,252,3964.161865,6648.006836,2,2,165.843111,154.136328,9429.113098,361.663156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,0
0.159162,udp,-,CON,4,4,568,304,43.980347,31,29,21412.14648,11460.02148,0,0,48.335668,35.629,68.347055,50.381359,0,0,0,0,0.0,0.0,0.0,142,76,0,0,10,0,4,1,1,3,0,0,0,5,19,0,0
0.873801,tcp,-,FIN,30,14,27188,764,49.21029,254,252,240622.2969,6500.335938,12,4,30.098414,60.672383,2226.493537,82.714258,255,2862875469,313028241,255,0.129373,0.085044,0.044329,906,55,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.388579,tcp,-,FIN,28,30,4464,3080,146.688314,31,29,88630.625,61310.56641,7,7,14.251519,13.379311,769.303115,18.274283,255,248159990,388582506,255,0.00071,0.000575,0.000135,159,103,0,0,24,0,6,1,1,3,0,0,0,7,11,0,0
0.919198,tcp,-,CON,6,2,998,86,7.615334,62,252,7241.095215,374.239288,2,1,183.8396,0.002,9213.380789,0.0,255,720699965,1918973254,255,0.426703,0.220209,0.206494,166,43,0,0,4,3,2,1,1,3,0,0,0,1,3,0,0
1.702216,tcp,-,FIN,12,10,994,838,12.33686,254,252,4286.177246,3548.315674,3,2,151.85,177.241672,8747.795782,289.632969,255,595253807,2077432348,255,0.219166,0.107031,0.112135,83,84,0,0,5,1,2,1,1,2,0,0,0,2,3,0,1
1.435327,tcp,-,FIN,10,8,564,354,11.843991,254,252,2831.4104,1727.829224,2,1,159.480778,197.153,12842.47279,332.711156,255,38275016,787115603,255,0.116591,0.04207,0.074521,56,44,0,0,2,1,1,2,1,1,0,0,0,2,1,0,1
0.493444,sctp,-,CON,4,2,632,496,10.132862,254,60,7684.762695,4020.719727,0,0,164.481328,0.01,232.599719,0.0,0,0,0,0,0.0,0.0,0.0,158,248,0,0,1,0,3,1,1,1,0,0,0,2,1,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,21,21,21,41,0,0,0,21,41,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,25,25,25,43,0,0,0,26,43,0,1
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,35,35,22,35,0,0,0,35,35,0,1
0.018782,tcp,-,FIN,16,18,1540,1644,1757.001466,31,29,615057.0,661484.4375,4,4,1.230467,1.076941,74.896654,2.326524,255,3281761781,1140595527,255,0.000589,0.000471,0.000118,96,91,0,0,12,0,11,6,1,8,0,0,0,15,13,0,0
0.001038,udp,dns,CON,2,2,146,178,2890.173445,31,29,562620.4375,685934.5,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,2,1,0,0
1.140828,tcp,-,FIN,10,8,530,354,14.901457,254,252,3344.938965,2173.859619,2,1,126.758667,148.068281,6977.42213,272.631281,255,3038308056,2034584377,255,0.161228,0.103429,0.057799,53,44,0,0,1,1,4,1,1,2,0,0,0,3,3,0,0
4e-06,udp,dns,INT,2,0,134,0,250000.0006,62,0,134000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,67,0,0,0,11,2,2,5,2,2,0,0,0,5,4,0,1
0.182832,tcp,http,FIN,12,6,4708,268,92.981534,254,252,188850.9688,9801.347656,3,1,15.218999,35.429,898.229904,60.18002,255,2311110415,2135685950,255,0.049202,0.005683,0.043519,392,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
0.565141,tcp,http,FIN,10,8,818,1188,30.080987,62,252,10432.79395,14721.98926,2,2,62.793444,64.075855,3161.509804,109.747266,255,2706184524,3111769046,255,0.149564,0.115827,0.033737,82,149,1,192,1,1,1,1,1,1,0,0,1,4,1,0,0
0.001067,udp,dns,CON,2,2,130,162,2811.621433,31,29,487347.7188,607310.25,0,0,0.012,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,4,1,1,1,0,0,0,1,3,0,0
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,14,2,4,5,2,11,0,0,0,5,11,0,0
0.496439,tcp,-,FIN,10,6,1460,268,30.215192,254,252,21174.80664,3609.708252,2,1,51.877,84.258,2788.90852,125.273914,255,3776104972,4282011299,255,0.136269,0.075146,0.061123,146,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,1
0.632822,tcp,-,FIN,122,126,7810,16572,390.315142,31,29,97923.27344,207843.6094,30,32,5.226884,5.058144,430.054473,426.879379,255,2974584569,830219684,255,0.0007,0.00055,0.00015,64,132,0,0,6,0,1,1,1,1,0,0,0,1,8,0,0
0.153782,tcp,-,FIN,92,164,5696,192828,1658.191518,31,29,293142.25,9970114.0,10,71,1.686516,0.940405,91.224396,57.660815,255,162674079,2311560380,255,0.000625,0.000492,0.000133,62,1176,0,0,19,0,9,6,1,7,0,0,0,14,8,0,0
7.924705,tcp,-,REQ,12,0,540,0,1.388064,254,0,499.703156,0.0,11,0,720.42775,0.0,1070.74,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,22,2,2,28,0,0,0,23,28,0,0
1.092832,tcp,http,FIN,14,18,1684,10168,28.366666,31,29,11449.15234,70305.41406,3,5,84.037151,64.253471,8798.532233,7704.643218,255,3449836030,1301258971,255,0.000647,0.000519,0.000128,120,565,1,3924,2,0,5,1,1,2,0,0,1,9,2,0,0
1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,4,4,4,4,0,0,0,4,18,0,1
8e-06,udp,-,INT,2,0,91,0,125000.0003,254,0,46000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,12,2,12,12,1,12,0,0,0,12,12,0,1
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,1
0.571466,tcp,-,FIN,28,30,4776,3080,99.743462,31,29,64479.77344,41689.26563,7,7,21.154,19.686586,1301.730444,34.359477,255,251073210,2650726154,255,0.000686,0.000548,0.000138,171,103,0,0,3,0,9,1,1,3,0,0,0,5,10,0,0
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,25,25,25,33,0,0,0,25,33,0,1
0.001109,udp,dns,CON,2,2,146,178,2705.139897,31,29,526600.5625,642019.875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,1,1,1,1,0,0,0,1,1,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,1
1.070185,tcp,http,FIN,10,8,820,1072,15.885105,62,252,5516.803223,7011.87207,2,2,118.909444,126.931,6387.572011,236.866078,255,1199705408,1053294683,255,0.132911,0.08588,0.047031,82,134,1,148,7,1,2,2,2,6,0,0,4,2,6,0,0
0.546754,tcp,-,FIN,10,6,2516,268,27.434641,254,252,33141.04688,3277.525146,2,1,60.598889,89.815398,2902.750429,121.534484,255,892793780,1437066321,255,0.152739,0.097676,0.055063,252,45,0,0,4,1,2,1,1,3,0,0,0,2,3,0,0
22.635181,ospf,-,INT,28,0,12832,0,1.192833,254,0,4373.369141,0.0,0,0,838.34,0.0,967.26,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.570567,tcp,-,FIN,10,6,592,268,26.289638,254,252,7473.267578,3140.735352,2,1,63.295222,88.439797,3341.854476,144.4435,255,3612355707,2255798425,255,0.245014,0.128359,0.116655,59,45,0,0,6,1,3,3,2,6,0,0,0,3,8,0,0
