dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
0.786041,tcp,-,FIN,10,10,608,646,24.171766,254,252,5577.316895,5923.35498,2,3,87.337889,79.138336,4877.582744,124.027586,255,636939621,2554208962,255,0.119539,0.053473,0.066066,61,65,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
0.134015,tcp,-,FIN,50,52,3848,19084,753.647014,31,29,225168.8281,1117307.875,11,15,2.784687,2.615961,220.276713,212.158127,255,3561936440,3562201664,255,0.000743,0.000596,0.000147,77,367,0,0,5,0,1,1,1,2,0,0,0,1,6,0,0
0.005593,tcp,-,FIN,22,24,2054,2478,8045.771529,31,29,2804934.75,3397103.5,6,6,0.26005,0.219348,15.702181,13.543611,255,2294418698,149313161,255,0.000655,0.000539,0.000116,93,103,0,0,12,0,3,2,1,3,0,0,0,8,3,0,0
1e-05,udp,-,INT,2,0,1492,0,100000.0025,254,0,596800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,746,0,0,0,31,2,13,13,1,32,0,0,0,13,31,0,1
0.313104,tcp,-,FIN,62,106,4068,114238,533.369098,31,29,102279.1172,2891333.25,8,44,5.127475,2.977543,999.588121,762.318467,255,505218115,2658914034,255,0.000585,0.000459,0.000126,66,1078,0,0,8,0,5,5,1,5,0,0,0,9,7,0,0
0.006075,tcp,ftp-data,FIN,14,6,8928,320,3127.572055,31,29,10918189.0,351604.9375,4,1,0.467308,1.099,23.674246,1.611007,255,3647639260,1508788224,255,0.000595,0.000463,0.000132,638,53,0,0,3,0,5,1,1,5,0,0,0,5,3,0,0
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.648,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
1e-05,udp,-,INT,2,0,1098,0,100000.0025,254,0,439200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,12,2,3,3,1,8,0,0,0,3,8,0,1
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,16,16,16,21,0,0,0,16,21,0,1
0.00104,udp,dns,CON,2,2,132,164,2884.615377,31,29,507692.3125,630769.25,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,2,1,1,1,0,0,0,11,2,0,0
0.996079,tcp,http,FIN,10,10,814,4554,19.074792,62,252,5887.083008,32921.08203,2,3,110.675444,74.495444,6396.237998,6107.778578,255,3766391145,2317906913,255,0.478564,0.325415,0.153149,81,455,1,1821,2,1,1,2,1,1,0,0,1,2,1,0,1
0.018072,tcp,-,FIN,16,18,1540,1644,1826.029239,31,29,639220.875,687472.3125,4,4,1.1842,1.036118,71.894564,2.037801,255,4129332133,4134523107,255,0.000566,0.000454,0.000112,96,91,0,0,17,0,13,10,1,14,0,0,0,16,24,0,0
0.833418,tcp,-,FIN,10,8,564,354,20.397927,254,252,4876.304688,2975.69751,2,1,89.820667,111.402,6680.005108,151.721531,255,2060951604,743541103,255,0.094299,0.053596,0.040703,56,44,0,0,2,1,2,1,1,1,0,0,0,1,4,0,1
1.50381,tcp,ftp,FIN,22,22,1158,1604,28.594037,62,252,5883.72168,8149.965332,7,9,71.610001,73.611804,3787.290772,4860.090903,255,1392677960,1712098350,255,0.071458,0.019614,0.051844,53,73,0,0,1,1,2,1,1,2,1,1,0,3,1,0,1
0.663155,tcp,-,FIN,12,6,3678,268,25.635032,254,252,40678.27344,2702.233887,3,1,60.193089,112.041602,3546.644094,171.808094,255,770076975,2932164167,255,0.183997,0.102942,0.081055,307,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,12,12,12,28,0,0,0,12,28,0,1
27.99671,ospf,-,INT,20,0,900,0,0.678651,254,0,244.314423,0.0,0,0,1473.511,0.0,1697.5375,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.686441,tcp,-,FIN,10,8,564,354,24.76542,254,252,5920.39209,3612.837891,2,1,73.536333,95.59843,5689.210583,140.860609,255,2282531245,131609558,255,0.036424,0.017244,0.01918,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.370023,tcp,ftp-data,FIN,8,8,364,2404,40.538019,62,252,6896.868164,45489.0625,1,2,52.86043,51.065,3764.179293,103.541914,255,2435611683,3705571729,255,0.043593,0.011735,0.031858,46,301,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
0.035985,tcp,-,FIN,84,86,4862,75600,4696.401222,31,29,1068222.875,16611588.0,7,36,0.435061,0.422429,22.975404,22.555532,255,4117700512,4119728022,255,0.000625,0.000498,0.000127,58,879,0,0,5,0,5,1,1,1,0,0,0,2,3,0,0
0.000976,udp,dns,CON,2,2,130,162,3073.770551,31,29,532786.875,663934.4375,0,0,0.008,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,7,2,2,2,0,0,0,2,2,0,0
0.02994,tcp,-,FIN,60,62,3614,50036,4041.416192,31,29,949632.625,13154042.0,7,24,0.510793,0.48277,0.0,26.723785,255,369949031,370177307,255,0.000618,0.000488,0.00013,60,807,0,0,7,0,2,1,1,3,0,0,0,4,6,0,0
0.047278,tcp,ftp-data,FIN,6,8,320,1910,274.969341,31,29,45179.57813,282922.3125,1,2,9.3948,6.674857,654.752935,16.037308,255,2151746205,2391755266,255,0.000663,0.00055,0.000113,53,239,0,0,4,0,2,1,1,3,0,0,0,2,1,0,0
0.596418,tcp,-,FIN,10,6,906,268,25.150145,254,252,10945.34375,3004.604004,2,1,60.866667,101.473797,3199.194933,140.533906,255,3700296570,526461054,255,0.14432,0.089045,0.055275,91,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,16,16,16,33,0,0,0,16,33,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,30,30,14,32,0,0,0,30,32,0,1
0.595793,tcp,http,FIN,10,8,810,1078,28.5334,62,252,9788.634766,12675.54297,2,2,66.199222,70.09043,3381.889005,121.813961,255,2630009671,3218983777,255,0.181519,0.071519,0.11,81,135,1,137,5,1,2,1,1,5,0,0,1,1,6,0,0
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,3,0,0,0,1,3,0,1
0.654696,tcp,-,FIN,10,8,564,354,25.96625,254,252,6207.461426,3788.017822,2,1,72.028889,91.489859,5622.819084,137.582328,255,1126758680,3773094624,255,0.089536,0.014258,0.075278,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.504802,tcp,-,FIN,10,6,1612,268,29.714621,254,252,22995.1543,3549.906738,2,1,52.470333,81.025797,2780.893681,117.392477,255,2512683355,2151249458,255,0.140253,0.099666,0.040587,161,45,0,0,3,1,1,1,1,2,0,0,0,1,2,0,1
7.130887,tcp,-,REQ,4,0,180,0,0.420705,254,0,151.453812,0.0,3,0,2376.96225,0.0,3361.5225,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,7,1,1,7,0,0,0,7,7,0,0
0.358859,tcp,http,FIN,10,8,1210,3254,47.372366,62,252,24276.94336,63490.11719,2,2,39.796778,45.184855,1969.955512,64.676094,255,3372738001,48042373,255,0.093472,0.042564,0.050908,121,407,1,1071,1,1,1,1,1,1,0,0,1,1,1,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,16,16,16,26,0,0,0,16,26,0,1
9e-06,cftp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,2,3,0,1
7e-06,rsvp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.348838,tcp,ssh,FIN,62,58,5928,8010,341.132559,31,29,133769.8281,180530.7969,14,17,5.718656,6.108228,376.656553,392.653044,255,533176359,2683056858,255,0.000656,0.000543,0.000113,96,138,0,0,1,0,2,1,1,3,0,0,0,4,1,0,0
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,15,15,15,26,0,0,0,18,26,0,1
0.772905,tcp,smtp,FIN,22,20,6042,1748,53.046623,62,252,59702.03516,17192.28125,8,8,36.804999,38.174422,1875.87744,48.127215,255,1470277003,1012966449,255,0.073624,0.021935,0.051689,275,87,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
3e-06,nsfnet-igp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,16,16,16,23,0,0,0,16,23,0,1
0.706817,tcp,-,FIN,10,8,588,354,24.051488,254,252,5998.724121,3508.687744,2,1,76.400667,92.766859,4469.873885,167.504984,255,630106831,3414055376,255,0.098608,0.057446,0.041162,59,44,0,0,11,1,1,1,1,5,0,0,0,4,5,0,1
0.222336,tcp,ftp-data,FIN,8,12,424,8824,85.456249,31,29,13349.16602,291055.0,1,4,31.716001,20.167636,2148.754954,1709.338846,255,1945052309,2050064644,255,0.000604,0.000487,0.000117,53,735,0,0,3,0,4,1,1,6,0,0,0,6,3,0,0
3.393075,tcp,ftp,FIN,24,22,1244,1640,13.262306,62,252,2812.787842,3692.226074,7,9,147.524999,156.901378,7912.150582,9774.399415,255,1187884611,365821927,255,0.184923,0.097348,0.087575,52,75,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1
2.198518,tcp,-,FIN,14,14,667,662,12.281,254,252,2256.065186,2237.871094,4,5,169.104236,162.182312,10849.97123,304.412375,255,358099985,474301801,255,0.207157,0.090138,0.117019,48,47,0,0,5,1,1,1,1,1,0,0,0,3,1,0,1
0.796028,tcp,-,FIN,16,10,2190,556,31.40593,254,252,20642.49023,5034.998535,4,2,5053.1195,8082.8585,632874.2394,24007.374,255,1553882734,2139572194,255,0.179043,0.100929,0.078114,137,56,0,0,7,1,2,2,2,7,0,0,0,2,7,0,1
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,3,2,2,3,0,0,0,3,2,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,28,27,14,28,0,0,0,29,27,0,1
9e-06,ospf,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,27,3,0,1
1.142602,tcp,ftp,FIN,10,10,598,690,16.628713,62,252,3773.842529,4347.970703,1,3,126.926,110.608,161.270906,5417.904178,255,290151495,1270203367,255,0.0,0.0,0.0,60,69,0,0,1,1,1,1,1,1,4,4,0,2,1,0,1
1.008568,st2,-,INT,4,0,360,0,2.974514,254,0,2141.650146,0.0,0,0,336.189344,0.0,475.433625,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
0.017841,tcp,-,FIN,16,18,1540,1644,1849.672092,31,29,647497.3125,696373.5,4,4,1.1688,1.022294,71.041721,2.048244,255,4183942815,4188926971,255,0.000573,0.00046,0.000113,96,91,0,0,11,0,4,4,1,7,0,0,0,7,13,0,0
0.06722,tcp,-,FIN,48,50,2958,33044,1443.022858,31,29,344778.3125,3854091.0,7,18,1.423213,1.362347,83.501127,81.572642,255,520766117,2734665388,255,0.000572,0.000462,0.00011,62,661,0,0,8,0,5,1,1,5,0,0,0,5,8,0,0
3e-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
0.001022,udp,dns,CON,2,2,146,178,2935.420795,31,29,571428.5625,696673.1875,0,0,0.003,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,1,2,0,0
2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.627862,tcp,-,FIN,12,8,1254,712,30.261428,254,252,14652.90234,7938.050293,3,2,53.313728,79.317,2654.990601,103.999609,255,1226424042,1212917762,255,0.131245,0.072635,0.05861,105,89,0,0,7,1,1,1,1,7,0,0,0,1,7,0,1
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,12,12,12,28,0,0,0,12,28,0,1
0.368642,tcp,smtp,FIN,14,10,5314,498,62.391154,254,252,107095.7734,9743.871094,4,3,28.357078,38.412223,1584.921461,51.421551,255,1392632800,683298554,255,0.054189,0.007954,0.046235,380,50,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,18,18,18,22,0,0,0,18,22,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,17,17,17,27,0,0,0,17,27,0,1
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,16,27,0,0,0,17,27,0,1
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
1.042821,tcp,http,FIN,12,18,1580,10168,27.809182,31,29,11116.00098,73677.07031,3,5,94.769729,61.313472,9714.588212,7830.834124,255,665964035,2816630040,255,0.000624,0.000491,0.000133,132,565,1,3924,1,0,3,1,1,1,0,0,1,1,2,0,0
0.241982,tcp,-,FIN,78,80,4550,72810,648.808594,31,29,148506.9219,2377036.25,7,33,3.179737,3.05543,180.866715,176.612273,255,1875235599,4025111724,255,0.000736,0.000594,0.000142,58,910,0,0,11,0,4,1,1,2,0,0,0,7,9,0,0
0.051115,tcp,smtp,FIN,54,42,37938,3380,1858.554286,31,29,5827800.0,516482.4688,19,8,0.958,1.226878,66.022265,2.854833,255,2343910621,2340715113,255,0.000936,0.000809,0.000127,703,80,0,0,1,0,4,1,1,2,0,0,0,4,1,0,0
9e-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,1
2.009716,tcp,ftp,FIN,52,54,2934,3742,52.246187,31,29,11456.34473,14620.9707,11,15,39.400002,37.909754,2867.608116,81.27107,255,629985254,2869944389,255,0.000625,0.000495,0.00013,56,69,0,0,1,0,4,1,1,3,1,1,0,3,1,0,0
0.011915,tcp,-,FIN,34,36,2230,13500,5791.019647,31,29,1453629.875,8812421.0,7,11,0.351515,0.317265,26.508397,24.940076,255,3012849211,867754528,255,0.00126,0.001123,0.000137,66,375,0,0,10,0,1,1,1,1,0,0,0,7,3,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,22,22,13,26,0,0,0,22,26,0,1
8e-06,zero,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
1e-06,udp,-,INT,2,0,1400,0,1000000.003,254,0,5600000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,700,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,1
0.467889,tcp,-,FIN,12,8,1058,722,40.607921,254,252,16585.12891,10805.98145,3,2,40.531454,57.157,2183.632283,75.933281,255,4240922037,850123948,255,0.127878,0.067781,0.060097,88,90,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,16,16,16,21,0,0,0,17,21,0,1
0.011944,tcp,-,FIN,34,36,2230,13500,5776.959298,31,29,1450100.5,8791025.0,7,11,0.363312,0.326343,24.587901,23.126761,255,2002298638,4152126526,255,0.000637,0.000514,0.000123,66,375,0,0,3,0,3,1,1,2,0,0,0,6,2,0,0
3.857235,tcp,ftp,FIN,24,22,1252,1640,11.666388,62,252,2488.829346,3247.922363,7,9,167.705874,179.307578,8744.000802,281.664031,255,1456167200,180238495,255,0.173872,0.091344,0.082528,52,75,0,0,2,1,1,1,1,1,1,1,0,1,1,0,1
1.210479,tcp,-,FIN,10,8,590,354,14.044027,254,252,3509.354492,2048.775635,2,1,134.497667,163.554422,8017.133869,344.192687,255,4184686038,4087678963,255,0.151189,0.064836,0.086353,59,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,1
0.517412,ospf,-,INT,20,0,1040,0,36.72122,254,0,15276.02734,0.0,0,0,27.232211,0.0,31.620418,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,6,4,4,14,0,0,0,6,11,0,1
0.039989,tcp,-,FIN,90,92,5174,83812,4526.244907,31,29,1023681.563,16584762.0,7,39,0.44473,0.433055,23.266711,22.88161,255,796411939,796718443,255,0.000729,0.000571,0.000158,57,911,0,0,4,0,5,1,1,3,0,0,0,3,6,0,0
0.185315,tcp,http,FIN,10,6,1406,268,80.94326,254,252,54652.89063,9670.021484,2,1,18.785889,35.787398,1001.436652,60.153266,255,2429273046,1715319407,255,0.052736,0.006369,0.046367,141,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,1
1.247675,tcp,http,FIN,12,10,930,1242,16.831307,62,252,5469.373047,7168.533691,2,2,113.425001,135.491328,9297.226552,178.190812,255,3513301415,1895707088,255,0.083729,0.027063,0.056666,78,124,0,0,2,1,1,1,1,2,0,0,0,26,2,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,35,33,17,33,0,0,0,33,33,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,21,17,17,36,0,0,0,20,31,0,1
1.859963,tcp,ftp-data,FIN,8,10,364,3754,9.139966,62,252,1372.070312,14533.62207,1,3,265.709009,195.083222,19382.1158,17019.54452,255,3213712032,3494704177,255,0.150981,0.075225,0.075756,46,375,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1
9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
0.25582,tcp,http,FIN,10,6,930,268,58.634976,254,252,26174.6543,7004.925293,2,1,28.424444,47.982801,1355.871492,72.230555,255,3704846503,2305491389,255,0.061111,0.014835,0.046276,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,1
1.138766,tcp,-,FIN,60,14,68043,612,64.104475,254,252,470045.625,3997.309082,27,1,19.285187,80.402156,1822.477935,96.7505,255,663595265,1811236623,255,0.18623,0.09353,0.0927,1134,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
1.398976,tcp,http,FIN,10,18,826,12445,19.299831,62,252,4254.540527,67214.875,2,6,155.441778,72.360646,8712.52297,6548.586955,255,4239961197,1158548140,255,0.201101,0.120547,0.080554,83,691,1,5601,2,1,1,1,1,1,0,0,1,1,1,0,1
0.266054,tcp,http,FIN,10,6,2320,268,56.379531,254,252,62784.24609,6735.474609,2,1,26.713444,48.564602,1406.248016,72.75832,255,67061324,2433321763,255,0.052409,0.023226,0.029183,232,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,1
0.028201,tcp,http,FIN,8,10,1040,824,602.815487,31,29,258146.875,210488.9844,2,2,3.978714,3.019889,227.353795,5.431956,255,2137793482,4288578932,255,0.001171,0.001019,0.000152,130,82,1,83,3,0,1,1,1,1,0,0,1,1,3,0,0
0.779668,tcp,-,FIN,32,12,27642,642,55.151682,254,252,274773.375,6043.598145,13,3,24.435968,67.266094,1865.972542,83.669078,255,2259053901,3213715978,255,0.078706,0.03974,0.038966,864,54,0,0,3,1,1,1,1,3,0,0,0,2,3,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,1
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,30,30,16,32,0,0,0,30,32,0,1
0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,1,1,2,0,0,0,2,3,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,16,16,16,24,0,0,0,16,24,0,1
0.222462,tcp,ftp-data,FIN,8,12,424,8824,85.407846,31,29,13341.60449,290890.125,1,4,31.735285,20.182363,2165.960378,1723.178463,255,1988672275,4234184654,255,0.000577,0.000455,0.000122,53,735,0,0,3,0,6,1,1,4,0,0,0,8,6,0,0
0.022551,tcp,-,FIN,16,18,1540,1644,1463.349733,31,29,512261.0938,550929.0,4,4,1.483,1.299412,93.828797,2.758136,255,667105387,672697079,255,0.000572,0.000458,0.000114,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,0
0.002777,tcp,ftp-data,FIN,6,8,320,1910,4681.310838,31,29,769175.375,4816709.0,1,2,0.494,0.329,27.648236,0.548828,255,277179691,280875687,255,0.000596,0.000471,0.000125,53,239,0,0,3,0,4,1,1,5,0,0,0,8,3,0,0
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,6,5,5,17,0,0,0,6,14,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.648,0.0,10.954511,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,1
2.889577,tcp,-,FIN,30,42,2302,34406,24.571071,31,29,6162.839844,92988.00781,5,15,99.594033,70.464217,6488.258372,5249.576635,255,532005481,3140972117,255,0.000652,0.00054,0.000112,77,819,0,0,6,0,9,6,1,1,0,0,0,8,9,0,0
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,19,18,18,34,0,0,0,18,34,0,1
